@relation 'MOA: -C 5'

@attribute class0 {0, 1}
@attribute class1 {0, 1}
@attribute class2 {0, 1}
@attribute class3 {0, 1}
@attribute class4 {0, 1}
@attribute att0 numeric
@attribute att1 numeric

@data
0,1,0,0,0,0.7147501010745823,0.9016590867994725
1,0,0,0,0,0.5682327521107817,0.7565591854060694
1,0,0,0,0,0.5975058897969016,0.47631597323655506
1,0,0,0,0,0.6102717168321471,0.47791016771322015
0,1,1,0,0,0.7281441473994259,0.597228720427937
0,1,1,0,0,0.8455543710485869,0.6670959090657407
1,0,0,0,0,0.40698599935498675,0.6837073412643572
0,1,1,0,0,0.7995316860317994,0.5899838298884976
0,1,1,0,0,0.7381886904944363,0.6997635343262198
0,1,1,0,0,0.8333928952095797,0.7993362291815805
0,1,1,0,0,0.8883855273115084,0.6071500202541277
0,1,1,0,0,0.7723646648901502,0.777938569362567
0,1,1,0,0,0.7098493394069346,0.766832560197404
1,0,0,0,0,0.48658974017059425,0.6697044423631064
0,1,1,0,0,0.7343115160909116,0.6305529827603948
1,1,1,0,0,0.6146147142476787,0.6570306160979387
0,0,1,0,0,0.8202941123116221,0.44293187427322533
0,1,0,0,0,0.6472568466301437,0.8475000489252191
1,0,0,0,0,0.5246804372080706,0.6440070249342649
1,1,1,0,0,0.5947986015247847,0.7417202041577745
1,0,0,0,0,0.5368661895306709,0.5467435180576807
0,0,1,0,0,0.8654933527301549,0.5278099001002616
0,1,1,0,0,0.7952480101265952,0.7549397098372852
0,1,1,0,0,0.9030785507090308,0.6127005246492229
0,1,1,0,0,0.8031845093148393,0.6538657232831382
1,0,0,0,0,0.4437828942661998,0.5448743812835959
1,0,0,0,0,0.5056875423486137,0.7324984490881326
0,1,1,0,0,0.7532749012890745,0.6846802997064989
1,0,1,0,0,0.5580852960278446,0.5871494998844775
0,1,1,0,0,0.8367320753416552,0.7002929358624157
1,0,0,0,0,0.4899758283479512,0.6300601809860233
0,1,1,0,0,0.7208218654883843,0.8043215551336352
1,1,0,0,0,0.5891209116876275,0.7584776147343509
1,0,0,0,0,0.4931266171402492,0.6266944900921037
0,1,1,0,0,0.7459146713355694,0.618462549068993
1,0,0,0,0,0.4251656522996011,0.6327058519094282
0,1,1,0,0,0.8579660721406144,0.6463417097516035
0,1,1,0,0,0.8843111410260349,0.7212889191295517
1,1,1,0,0,0.6625831114569181,0.623090661129616
1,0,1,0,0,0.5971929358777777,0.6340807569242355
0,1,1,0,0,0.7713983220151774,0.6248002883027528
1,0,0,0,0,0.39486700912163764,0.6648911014987253
1,0,1,0,0,0.5767971860635461,0.6052789932262568
1,1,0,0,0,0.5991299793213923,0.7594804612428667
0,1,1,0,0,0.8090601067150213,0.6053297491659934
0,1,1,0,0,0.792639986006854,0.5823023660211802
0,1,1,0,0,0.6945869715917432,0.7433728856457597
0,1,1,0,0,0.6795091689458114,0.7953360246892314
1,0,0,0,0,0.42432304088138884,0.48424799518477274
0,1,1,0,0,0.7533923219428231,0.6302038844923845
0,1,1,0,0,0.804729111006903,0.5643082197297287
0,1,1,0,0,0.720123132860766,0.725006182614913
0,1,1,0,0,0.7216539194390531,0.6620223913703194
1,1,1,0,0,0.6244645241165162,0.6650218497735525
0,1,1,0,0,0.7639873239863566,0.6596486098362664
0,1,1,0,0,0.6652083695388027,0.7771202306134529
1,0,0,0,0,0.493413381736215,0.6228779601857034
1,0,1,0,0,0.5778119913781516,0.6183876787751786
0,1,1,0,0,0.7279359033867339,0.7597523492998725
0,1,1,0,0,0.7287046403842727,0.6567851167015135
0,1,0,0,0,0.8404075570133881,0.8373390009168553
0,1,1,0,0,0.743468851576105,0.5923073775162981
0,1,1,0,0,0.8788500112675307,0.615235353876324
1,0,0,0,0,0.3741012892712388,0.5653127276947136
0,1,1,0,0,0.7264732020825645,0.6180712212483098
0,1,1,0,0,0.7370438664665308,0.6918174406260158
0,1,1,0,0,0.7755638279062198,0.7283793567276143
1,0,0,0,0,0.46046122998847094,0.6588184809688764
0,1,1,0,0,0.9028727727178931,0.7322163449797651
0,1,1,0,0,0.8405025745002537,0.6663160162699543
0,1,0,0,0,0.772616053317659,0.8728924375732349
0,1,0,0,0,0.8151843469969705,0.8322432206718952
0,1,1,0,0,0.8002233517259306,0.5513360267884484
0,1,1,0,0,0.7578930772403162,0.5887231210009981
1,1,1,0,0,0.6119979136180903,0.6784143623340312
0,1,1,0,0,0.7663432457964457,0.7352857689129785
1,1,1,0,0,0.6387034604651387,0.6400452378017554
0,1,1,0,0,0.8005432347324816,0.6606492709637807
1,0,0,0,0,0.5028102302500744,0.6341267431734982
1,0,0,0,0,0.4735339555884589,0.639657763537624
0,1,1,0,0,0.7196237240623441,0.5757656830781607
0,1,1,0,0,0.7745737800024671,0.5621042577866114
0,1,1,0,0,0.7000547196760065,0.6968871004822283
0,1,1,0,0,0.6494394114563595,0.7866352322878143
1,0,1,0,0,0.6230594810761133,0.5910301955782203
0,1,0,0,0,0.7894701200469042,0.8959269369749548
1,0,0,0,0,0.4922449960773336,0.6220250758536308
1,0,0,0,0,0.5558615674722104,0.6963501765931641
1,0,0,0,0,0.5160578128526965,0.6256047878288067
0,1,1,0,0,0.8906074465134927,0.7035999473040456
1,0,0,0,0,0.3596362522654097,0.5764470740491292
1,1,1,0,0,0.611535183768474,0.6441790594401428
0,1,1,0,0,0.7990488099749897,0.6412390953240261
0,1,1,0,0,0.8736291801402835,0.6267636432934524
1,0,0,0,0,0.33738114030531396,0.5900915113355618
1,1,1,0,0,0.6683094932016569,0.6898173314650096
1,0,0,0,0,0.3147597589616003,0.7155673349904418
0,1,1,0,0,0.6382264764778434,0.7637543475219842
0,1,1,0,0,0.7719905697569662,0.7565678481307225
1,0,0,0,0,0.43794577311430055,0.6511169313460436
0,1,1,0,0,0.7451300276118326,0.7054869563519909
0,0,1,0,0,0.7829462034608121,0.5140770172540676
1,0,0,0,0,0.513739027160703,0.7293627038398212
0,1,1,0,0,0.7566328590791134,0.6892439001560585
0,1,0,0,0,0.7261953011463351,0.8543943216607274
1,0,1,0,0,0.6186702268520504,0.6011984426414105
1,1,1,0,0,0.6623074650352933,0.574372241544855
1,0,1,0,0,0.5817212034982959,0.6480874463800876
0,1,0,0,0,0.6165894859660731,0.8113094807223764
1,0,0,0,0,0.4250777285878666,0.4539446691670919
0,1,1,0,0,0.7799051881128941,0.7303665095915524
1,0,0,0,0,0.43689244259870563,0.7236533388087537
0,1,1,0,0,0.7635625610570728,0.7324109180373658
1,1,1,0,0,0.6683231931711875,0.6045885002571156
1,1,1,0,0,0.6231757613519227,0.6572339715968808
0,1,1,0,0,0.8065485338975924,0.803886820013785
0,1,0,0,0,0.7454432693817571,0.9141389224071552
1,0,1,0,0,0.56366900172752,0.6371973134203333
0,0,1,0,0,0.781858281768348,0.43437453208796994
0,1,1,0,0,0.7839856685713875,0.6800578488824308
0,1,1,0,0,0.7443009874330839,0.8142220910052497
1,0,0,0,0,0.353811223301635,0.5847267267484256
0,1,1,0,0,0.8279780054028025,0.5604908513582607
1,0,0,0,0,0.3622042198314331,0.5104506163836788
0,1,1,0,0,0.6558949719878535,0.7936271313307468
0,1,1,0,0,0.7948982774122921,0.66791908562942
1,0,0,0,0,0.48602657626206136,0.6208671511302114
0,1,0,0,0,0.7522748943725431,0.8840076597705723
0,1,1,0,0,0.8213449033318722,0.6656637523572104
0,1,0,0,0,0.9460368434142606,0.7213735261322342
0,1,1,0,0,0.7977402848351131,0.7487281557330436
1,0,0,0,0,0.4900083965927188,0.6153993779376964
1,0,0,0,0,0.514474233740297,0.620708559308397
1,0,0,0,0,0.44786464721846114,0.6161943023073407
0,0,1,0,0,0.8598410789012516,0.47928084688849454
1,0,0,0,0,0.42025935099638617,0.5283967940901163
0,1,1,0,0,0.8308795351151572,0.6591152016693916
0,0,1,0,0,0.66994289002061,0.5287290829801222
1,0,0,0,0,0.4947351004282597,0.6037336676969502
0,1,1,0,0,0.7705768084227061,0.6079609740757846
0,1,1,0,0,0.7752808150399649,0.7195620242795647
0,1,1,0,0,0.7302874492558235,0.6179024651929864
0,1,0,0,0,0.8981599612238467,0.8132340559297424
0,1,1,0,0,0.7883549735377111,0.809307964455114
0,1,1,0,0,0.6864758229154757,0.5644752172557452
1,0,0,0,0,0.5045490382067325,0.5919519680146743
1,0,0,0,0,0.4401411505385002,0.7743949209632601
1,0,0,0,0,0.5325723286692445,0.5553999617108012
0,1,1,0,0,0.7314794617183769,0.5477063689254346
1,0,0,0,0,0.5283675747473238,0.6464559981608407
0,1,1,0,0,0.7820030017458499,0.7407290989619053
1,0,1,0,0,0.6524881633218448,0.5353769636956706
0,1,1,0,0,0.8811399590162421,0.7265906862652469
0,1,1,0,0,0.8321294043870293,0.6536705542928611
0,1,1,0,0,0.7885275293097385,0.6767309968225129
1,0,1,0,0,0.6273055807500982,0.500223102302463
0,1,1,0,0,0.8608337456314349,0.6916243878437035
1,0,1,0,0,0.6259084171994959,0.4972111471851091
0,1,0,0,0,0.6986908854889498,0.8320713144655363
0,1,1,0,0,0.7779664921247825,0.7442970674865357
0,1,1,0,0,0.8783535029241926,0.7546202610193317
1,0,0,0,0,0.49520219919749164,0.620893494603499
1,0,0,0,0,0.38045777049933255,0.7139836727652121
0,1,0,0,0,0.6491458456754104,0.8326274685737088
1,0,0,0,0,0.4983322334967066,0.5715712495378291
0,1,1,0,0,0.7457151685755692,0.6132615864567785
0,1,1,0,0,0.829175769440171,0.6242509749819264
0,1,0,0,0,0.6464158179794149,0.8263787958530722
0,1,1,0,0,0.7652212274748803,0.7460426170123744
0,1,1,0,0,0.7042355881990572,0.5820246889554778
0,1,1,0,0,0.8216747350707339,0.5728382455610472
0,1,0,0,0,0.724441820791308,0.8505218042776179
1,0,0,0,0,0.489601218220854,0.6233966146627595
1,0,0,0,0,0.4943214095044653,0.5635996298483059
1,0,0,0,0,0.46935433176649044,0.640226799185944
0,1,1,0,0,0.8170842295705749,0.7901717093509572
1,1,1,0,0,0.6212286226617941,0.701008299573695
0,1,1,0,0,0.7780945642871792,0.564994114575241
0,0,1,0,0,0.6967729162392942,0.530668074242748
0,1,1,0,0,0.8763187279487535,0.5944600972709262
0,1,1,0,0,0.7462046776180655,0.5670741068369828
1,1,1,0,0,0.6199089970552986,0.7448049104636905
0,1,1,0,0,0.7689126590292606,0.5485197296719274
0,1,0,0,0,0.9701932699356676,0.7478308332531475
1,1,1,0,0,0.6856564285024224,0.6236983934228394
1,1,1,0,0,0.6536654210583447,0.5788922711845602
0,0,1,0,0,0.6913875863227987,0.49548876259822405
1,1,1,0,0,0.6070514735685972,0.7549265613836542
0,1,1,0,0,0.7208507977276333,0.622707971712046
1,0,0,0,0,0.518424444698387,0.7286801743371868
1,0,0,0,0,0.4165275683122806,0.7237907218191757
0,1,1,0,0,0.7850818983314497,0.7183724157096774
1,0,0,0,0,0.39229693603615234,0.6193706628846606
1,1,1,0,0,0.6393624587925273,0.677806523017502
1,0,0,0,0,0.5013735506825987,0.6225396338200643
1,0,0,0,0,0.5592866763871797,0.5084537930767573
1,0,0,0,0,0.45958105670816696,0.7176817981071123
1,1,1,0,0,0.6142678482791717,0.6885253210098197
0,1,0,0,0,0.8384356231029674,0.900511733893238
1,0,0,0,0,0.5511659151461552,0.6681959491259881
0,1,1,0,0,0.8698235936274966,0.685592032074227
1,0,0,0,0,0.3325374840390182,0.5760833135326328
0,1,1,0,0,0.7807274096173407,0.8136889762340127
0,1,1,0,0,0.7106341800398894,0.6028841633052083
1,0,0,0,0,0.5581392980627998,0.5362344638889032
0,1,1,0,0,0.7547330562629724,0.6889234425279568
1,0,0,0,0,0.4562717777477174,0.7696730293708759
0,1,1,0,0,0.7535394413271043,0.622724322715226
0,1,1,0,0,0.7476147085912054,0.7484423645621572
1,0,1,0,0,0.6370034126714929,0.5600233046099821
1,0,0,0,0,0.39048657871622655,0.4903352658986593
0,1,1,0,0,0.8575680117533961,0.6571638770799774
0,1,0,0,0,0.748619874708814,0.8285824253262074
1,0,0,0,0,0.46730349015808953,0.7238033081007857
1,0,1,0,0,0.5691144690502834,0.6684919397509931
1,0,0,0,0,0.45822451565921785,0.6687757664922337
0,1,1,0,0,0.775587380049924,0.7514983550926536
1,0,0,0,0,0.3665169293979742,0.6706810772135091
1,0,1,0,0,0.5646471096290215,0.6551843571766816
0,1,0,0,0,0.855303886525175,0.8296642926323838
1,0,0,0,0,0.4210609312906093,0.5524986582670893
0,1,1,0,0,0.7730575533155426,0.7335356203214853
1,0,0,0,0,0.5159969609300097,0.6711069529731121
1,0,0,0,0,0.5466184692223115,0.5924787240508825
0,1,1,0,0,0.741663045173289,0.5973585428312722
0,1,1,0,0,0.8256119690042256,0.6929251110257828
1,0,0,0,0,0.4903457147193965,0.6272400443247641
1,0,0,0,0,0.3589109959728969,0.613869125909197
1,0,0,0,0,0.37649282341223206,0.6745594274620925
0,1,1,0,0,0.7893012255002714,0.7714688932125521
0,1,1,0,0,0.7347191167186509,0.6506086527775002
0,1,1,0,0,0.7331109595637695,0.6569301764477724
0,1,0,0,0,0.8823905843958926,0.7774653630963708
0,1,1,0,0,0.7566332056782549,0.6256621531464899
0,1,0,0,0,0.9475368997760047,0.7349533374455849
0,1,0,0,0,0.687472135390937,0.8996076664426952
1,0,0,0,0,0.5184520603748125,0.4718623842576035
0,1,1,0,0,0.7868513726840446,0.7217471082260534
0,0,1,0,0,0.7736943119022649,0.49687705695630785
1,0,0,0,0,0.4226312161185811,0.5520052291463803
0,1,1,0,0,0.7909271362079027,0.6301100065381356
0,1,1,0,0,0.7595148263900099,0.6207267274887377
0,1,0,0,0,0.9301052842341355,0.7613246779493906
1,1,1,0,0,0.652487495416724,0.6057331113846698
1,0,0,0,0,0.3444583683391506,0.7560230169603424
0,1,0,0,0,0.8058899853051332,0.9146846912914576
1,0,1,0,0,0.6174495620480442,0.5454006922127993
1,0,0,0,0,0.5515867223826936,0.6850979058319686
1,0,0,0,0,0.46145974670320633,0.5733576440831477
0,1,0,0,0,0.6728133681235711,0.9064779560327526
0,1,1,0,0,0.7599920150226152,0.6257829993482227
1,1,1,0,0,0.6422508367808402,0.626224448089561
0,1,1,0,0,0.789628651204556,0.7478083623226784
1,0,0,0,0,0.48127439885552165,0.616134382319027
1,0,1,0,0,0.6124359577998695,0.5914369423717363
0,1,0,0,0,0.684693649949316,0.8930131051151176
0,0,1,0,0,0.7844890560700241,0.44075900540513513
0,1,1,0,0,0.8325519568797425,0.6362827027379095
0,1,1,0,0,0.7629416517119029,0.5802185085845096
0,1,1,0,0,0.8648386674225736,0.6658271112129689
1,1,1,0,0,0.6634338219113447,0.5883666916955267
1,0,0,0,0,0.5489070353255673,0.6679232096780676
1,0,0,0,0,0.5280278204340139,0.6385962917160479
0,1,1,0,0,0.8056570674429342,0.6465369946761313
0,1,1,0,0,0.7591232028080592,0.6069662573443128
1,0,0,0,0,0.41569274741615303,0.5655707981420159
0,1,1,0,0,0.6520925157790527,0.7800118019951445
0,1,1,0,0,0.7789873930434038,0.6882017721711363
0,1,1,0,0,0.7560070463564807,0.625190115472728
1,0,1,0,0,0.5638478488740905,0.674015492152237
1,1,1,0,0,0.6727187882765595,0.6191154504561887
1,0,0,0,0,0.34066304982300266,0.6327271008117953
1,1,1,0,0,0.6395324420035173,0.6473802207377791
0,1,1,0,0,0.7364931955847326,0.6971193777959247
1,0,0,0,0,0.5490538543597204,0.49241060765985806
1,0,0,0,0,0.49065440233124996,0.6241670857413216
1,1,1,0,0,0.5920917015373168,0.6691160288608698
0,1,1,0,0,0.8566200040084617,0.617350851994993
0,1,1,0,0,0.7266334968456029,0.6018078026685731
0,1,1,0,0,0.7543018591896272,0.6173987582950243
0,1,1,0,0,0.8100360160192028,0.6052381137532565
0,1,0,0,0,0.8627550457788247,0.879299637039878
1,0,0,0,0,0.44782743729618574,0.7648208941954142
1,0,1,0,0,0.6080763804254156,0.6143284997236508
0,1,1,0,0,0.8158895475620007,0.62973267087658
1,0,0,0,0,0.44193141718516726,0.667052594588573
0,1,1,0,0,0.7702680737518065,0.7854597201091597
1,1,1,0,0,0.6730401429311457,0.6079722003412118
0,1,1,0,0,0.7474700395735602,0.5611466388428212
0,1,1,0,0,0.7233639795375816,0.6372281904851435
1,0,0,0,0,0.4555591815812733,0.7929845974543188
0,1,1,0,0,0.7706935805460118,0.7485094211203955
1,0,0,0,0,0.3768241764635909,0.5071325591873156
1,0,0,0,0,0.43656213414665246,0.6627329060189605
1,0,0,0,0,0.49148972436044935,0.6238073644298179
1,0,1,0,0,0.5791294323993295,0.6011274037109405
0,1,1,0,0,0.804504388539597,0.6784034542604035
1,0,0,0,0,0.5485834493212302,0.5203405520740173
1,0,0,0,0,0.5032134469333186,0.5559496805970007
1,0,1,0,0,0.6002804604645737,0.6007305297072066
1,0,0,0,0,0.3223891948387929,0.6132382743871188
0,1,1,0,0,0.7498221320195579,0.6586841009095851
0,1,1,0,0,0.7510796294754513,0.5823084420139053
1,0,1,0,0,0.5692782686897648,0.6258274927845557
0,1,1,0,0,0.7633172154908864,0.7421235062433518
1,0,0,0,0,0.5152829348381069,0.6474484744398226
0,1,1,0,0,0.770680392571132,0.7351745234164688
0,1,0,0,0,0.9541021143333446,0.6577228501047804
1,1,1,0,0,0.6054975836352925,0.6793582068122218
0,1,1,0,0,0.8164227621176006,0.7945753938821271
1,0,0,0,0,0.4732912545063777,0.6516954952921785
1,1,1,0,0,0.6195357084267389,0.648399719941113
0,0,1,0,0,0.8178278398286408,0.5394111429740758
0,1,1,0,0,0.9375278350670854,0.6653794968603176
0,1,1,0,0,0.7554117020216874,0.6189828039047086
0,1,1,0,0,0.7626278714504545,0.7788592719210998
0,1,1,0,0,0.758451549477971,0.5915320317923998
1,0,0,0,0,0.48733010302815144,0.6865411986382026
0,1,1,0,0,0.7492453540478893,0.6552503715502591
0,1,1,0,0,0.7971378532514326,0.7263631843211045
0,1,1,0,0,0.7050042093990831,0.7062359639598588
0,1,1,0,0,0.692561784370695,0.6606909372130434
1,0,1,0,0,0.6064495229292557,0.5274837772632942
0,1,1,0,0,0.8791028887576776,0.7402645110202417
0,1,1,0,0,0.825249786382303,0.7999682611303764
0,1,1,0,0,0.7906376101163721,0.8174329635202929
0,1,1,0,0,0.9016718189485935,0.7436972006431881
0,1,1,0,0,0.6611087092774572,0.7427281576003407
1,0,1,0,0,0.5628113126967715,0.6325693030237537
0,1,1,0,0,0.7655747031815121,0.7145270053072825
0,1,1,0,0,0.7847139657884145,0.7392045667501045
1,0,0,0,0,0.44908811818515537,0.6098778895261142
1,0,0,0,0,0.48375168288838233,0.6346702486672604
1,0,0,0,0,0.3684390778569424,0.5753297849360649
1,0,0,0,0,0.4059777954505066,0.7397465335047531
1,1,1,0,0,0.662055226515206,0.7177780041277537
1,1,1,0,0,0.6680372345124295,0.7195006727138296
1,0,0,0,0,0.5355014621683803,0.5079518960209443
1,0,0,0,0,0.5264077505776845,0.5751014319084834
1,0,0,0,0,0.535681896903099,0.4912322039218713
1,0,0,0,0,0.39866529138762286,0.47866753026116027
0,1,1,0,0,0.7533095392909185,0.6958595261305683
1,0,0,0,0,0.512998517597769,0.6010906908670445
0,1,1,0,0,0.8761122361575938,0.61792256695157
0,0,1,0,0,0.7970998115136239,0.525618785421992
0,1,1,0,0,0.7531993892737089,0.621200604173959
1,0,0,0,0,0.4787907048107498,0.7860297693774141
0,1,1,0,0,0.8805574141548329,0.6831929670074549
0,1,1,0,0,0.8474854580590816,0.772199936596328
0,1,1,0,0,0.8074412396305684,0.5614726565147503
1,0,0,0,0,0.39431857855111385,0.5013032859256817
1,0,0,0,0,0.5487353640852857,0.5106660978083267
0,1,0,0,0,0.8659088388296414,0.8913262277824479
0,1,1,0,0,0.7230221084911734,0.5933820224926154
0,1,0,0,0,0.8307149321338001,0.8849679635594033
1,0,0,0,0,0.44625692783386045,0.6569826908058213
1,0,0,0,0,0.4981108240888216,0.6310557929451613
1,0,0,0,0,0.49144108508332146,0.6216481759270025
0,1,1,0,0,0.8114397009283336,0.6053190386146226
1,0,0,0,0,0.5452118287727364,0.6216029083988671
0,1,1,0,0,0.7078660812834868,0.6625018242517131
1,0,0,0,0,0.49362892778588824,0.6222406448889998
0,1,1,0,0,0.9468040170328758,0.667714812680224
1,0,0,0,0,0.498172034321409,0.6973482177252577
0,1,1,0,0,0.8835101360787594,0.6518595868096055
1,0,0,0,0,0.41991256698305857,0.7213730362997072
0,1,1,0,0,0.7902188719678389,0.6962061836175282
0,0,1,0,0,0.8001695838058335,0.5140779304164496
0,0,1,0,0,0.6819522397155524,0.44666764260445935
0,1,1,0,0,0.8072190585892057,0.5444329575121201
0,1,1,0,0,0.7453209316829346,0.8020909833770853
1,0,1,0,0,0.6305678597796686,0.5635633021781785
0,1,1,0,0,0.8205397694591003,0.587434526238637
1,0,1,0,0,0.5597760035847081,0.6468697756821328
0,1,1,0,0,0.8157968438819714,0.759511485388382
1,0,1,0,0,0.5817094349859979,0.5665495307133209
0,0,1,0,0,0.9421627858588149,0.5827906636430391
0,1,1,0,0,0.7741185041766976,0.5613151141359983
0,0,1,0,0,0.6968103708052027,0.5451770833609191
0,1,1,0,0,0.7069106429163565,0.7786752299498596
1,0,1,0,0,0.6013042135462223,0.5528304182317229
1,0,1,0,0,0.5796379566051789,0.5746095701166212
1,1,1,0,0,0.6548803647171324,0.5982361175326105
0,0,1,0,0,0.7155086210444632,0.5083177205729001
0,1,1,0,0,0.7266504605498753,0.6546360614913301
1,0,1,0,0,0.5836385381754206,0.648804591389346
0,1,1,0,0,0.6945675472399614,0.7977108882557907
1,0,0,0,0,0.4413152592326819,0.560642854166883
0,1,1,0,0,0.7369759113983222,0.7024965082516252
0,0,1,0,0,0.7378231626587564,0.4972010033869897
0,1,1,0,0,0.7742090474257909,0.7171315740047842
1,0,0,0,0,0.4620939276241768,0.5807647699821886
1,0,0,0,0,0.4259262792448343,0.7752860359177766
1,0,0,0,0,0.5708714888680926,0.7797542939622261
0,1,1,0,0,0.8323496251474561,0.7607865240194297
0,1,1,0,0,0.7660786700679919,0.7383141143145046
0,1,1,0,0,0.8668326083681801,0.7846889257859373
0,1,1,0,0,0.7739407789997738,0.756342682455384
0,1,1,0,0,0.7624223636343636,0.8225724561841049
1,0,0,0,0,0.33806859599757516,0.539160244916327
0,1,1,0,0,0.7275673187556568,0.6409930824473142
0,1,1,0,0,0.7359455407480159,0.7461095360084485
1,0,0,0,0,0.4675499818877838,0.6031042913438782
0,1,0,0,0,0.6269542050593135,0.8201199211330541
0,1,1,0,0,0.6831615760632489,0.7368514111120719
0,1,0,0,0,0.8420387057439699,0.8749162761359555
1,0,0,0,0,0.5110645235884262,0.5353485019054764
1,0,0,0,0,0.4314485436946606,0.5720181214950424
0,1,0,0,0,0.8628663177318783,0.806047007572183
0,1,1,0,0,0.7456380707591211,0.7810837730903979
1,0,0,0,0,0.34478403679439007,0.5713328496351835
0,1,0,0,0,0.9290682182342614,0.7812954621165965
0,1,1,0,0,0.76071793066594,0.7283890739475379
1,0,0,0,0,0.3741528740500763,0.7735391364404365
0,1,0,0,0,0.7761693491237076,0.8843666239693306
0,1,1,0,0,0.7745102958931549,0.7167020675797824
1,0,1,0,0,0.6242142852991726,0.5370126142641984
0,1,1,0,0,0.8318875595677077,0.6149925667261035
0,1,1,0,0,0.787966964256981,0.7190436042845971
0,1,0,0,0,0.9132449974407579,0.8173719920705418
0,1,1,0,0,0.7322015748030968,0.583240547024773
1,1,1,0,0,0.5789189249919133,0.712276823568324
0,1,1,0,0,0.7082120457825466,0.5536758648004088
0,1,1,0,0,0.8200530097365263,0.5429941769162758
0,1,1,0,0,0.7348260634245743,0.612992073526085
0,1,1,0,0,0.6743140604398197,0.7369709035304435
0,1,1,0,0,0.8512060135424655,0.6605224446976713
0,1,1,0,0,0.7695609520405404,0.6418796986798461
1,0,1,0,0,0.5753661545401788,0.5943476749767673
0,1,1,0,0,0.8832108381840298,0.5963414898840541
1,0,0,0,0,0.3827456732047214,0.7239460057121551
1,0,1,0,0,0.6604919256115904,0.5422694124763345
0,1,1,0,0,0.7530039163265393,0.5713535731804538
0,0,1,0,0,0.9267851687348492,0.5489342480636734
1,1,1,0,0,0.6490566758855287,0.5752305511540349
1,0,0,0,0,0.5443671183426794,0.6794977931887661
1,0,0,0,0,0.4423194113221852,0.5124261952018976
0,1,1,0,0,0.7458931270389801,0.7476345442778041
0,1,1,0,0,0.701712919013213,0.6722214161370954
0,0,1,0,0,0.8269452349385382,0.5183495343048659
0,1,1,0,0,0.7586557598312642,0.6839289866522045
0,1,1,0,0,0.7248762706385495,0.6430598540491876
0,1,1,0,0,0.9373936379894277,0.6480168376537477
0,1,0,0,0,0.8853268653183515,0.829869945126965
1,0,0,0,0,0.45326322405985514,0.5018616624247102
0,1,0,0,0,0.8857465987331442,0.791521772394898
1,1,0,0,0,0.6063471799338076,0.7881404867218416
1,0,0,0,0,0.3156734022199098,0.605595289304923
1,1,1,0,0,0.6381945836515708,0.633462819229375
0,1,0,0,0,0.8989015856410596,0.8160048142910231
1,0,0,0,0,0.38053945060782784,0.46537217124685315
1,0,0,0,0,0.49812503046484385,0.6829108691659822
0,1,1,0,0,0.8069679806589731,0.7437670672798651
1,1,1,0,0,0.6544587458369415,0.5944791454359211
0,1,1,0,0,0.7462014286569808,0.7567737657886329
0,1,1,0,0,0.8150730236266314,0.7161052550946777
0,1,0,0,0,0.8567530419872659,0.8129022650889383
1,0,0,0,0,0.49095429625889925,0.6228364992693115
1,0,0,0,0,0.5106065209076105,0.542866011154909
0,1,1,0,0,0.8625295782598967,0.6909413078069062
0,0,1,0,0,0.8803552388738622,0.5418796785464652
0,1,1,0,0,0.7269421673912299,0.6096049261423786
1,1,0,0,0,0.5728024432727455,0.721386945291016
0,1,1,0,0,0.8529592303963849,0.7557892407872149
0,1,1,0,0,0.7686439485148578,0.7796914689945698
1,1,1,0,0,0.6841769233608173,0.611727927198252
0,0,1,0,0,0.7827456110973352,0.505125940704262
0,1,0,0,0,0.843413951359612,0.886713868760941
1,0,0,0,0,0.600845095773533,0.46408860073944314
1,0,0,0,0,0.39354854929026184,0.5368086762300247
0,1,1,0,0,0.8876053241792358,0.7207331283450991
0,1,1,0,0,0.6585581472569388,0.782189791181917
0,0,1,0,0,0.9319213314341035,0.5606729140250069
0,1,0,0,0,0.738526980061703,0.9285111107201398
1,1,1,0,0,0.6640367635809359,0.5661697508815328
0,1,1,0,0,0.7636538100878958,0.6232143034624669
0,1,1,0,0,0.7636274356895061,0.6412334320670473
0,1,0,0,0,0.8576618860955723,0.8927370712709866
0,0,1,0,0,0.783137544449491,0.47350370372528466
0,1,1,0,0,0.7318968805169833,0.7531589467063546
1,0,0,0,0,0.44151104234641475,0.45947443653447007
0,1,0,0,0,0.6784973092286661,0.877524769174949
0,1,0,0,0,0.9147422756512807,0.7621376078305726
0,1,1,0,0,0.751890467680281,0.5429183283050137
0,0,1,0,0,0.6371029199774436,0.4645184537152251
0,1,1,0,0,0.7818585749064634,0.6278884679952987
0,1,1,0,0,0.7492674309906661,0.6546706693865454
0,1,1,0,0,0.7852657239424905,0.7306398597155671
0,1,1,0,0,0.7816113746330148,0.6999568753410556
0,1,1,0,0,0.7098818733105966,0.6781553106152534
1,1,1,0,0,0.6233655675571551,0.6232086652035694
0,1,1,0,0,0.7916998168240187,0.7475031838743006
1,0,1,0,0,0.5743807440048565,0.6510229468292642
0,1,0,0,0,0.7668314252151293,0.8976483470547583
1,0,1,0,0,0.6543082975825645,0.5595414450439697
0,1,1,0,0,0.6946489479674165,0.7135087271802033
1,0,1,0,0,0.6107794137242216,0.48552466290881835
1,0,0,0,0,0.35481117843597376,0.5677688616980602
0,0,1,0,0,0.8182495381924798,0.43431061047755004
